,Date,Time,TargetTemp,ActualTemp,System,SystemAge,BuildingID
3986,6/27/2013,13:13:19,69,80,2,9,12
6492,6/13/2013,19:33:07,70,68,2,10,3
3906,6/7/2013,5:13:20,69,80,2,13,16
7077,6/28/2013,9:45:56,65,59,2,8,1
6860,6/21/2013,8:43:51,70,79,2,15,10
4537,6/8/2013,17:13:19,67,60,2,28,9
7093,6/14/2013,1:45:56,65,63,2,5,12
4536,6/7/2013,16:13:19,67,55,2,26,6
6636,6/7/2013,0:13:20,67,80,2,12,2
4534,6/5/2013,14:13:19,65,64,2,2,5
6479,6/30/2013,6:33:07,69,59,2,29,16
4108,6/29/2013,15:13:19,65,66,2,22,7
1178,6/9/2013,12:13:20,69,68,2,2,13
6472,6/23/2013,23:13:20,66,70,2,21,19
4502,6/3/2013,6:00:01,65,56,2,5,3
705,6/16/2013,14:13:19,67,69,2,17,1
1036,6/17/2013,9:45:56,69,79,2,5,13
3900,6/1/2013,23:43:51,68,59,2,24,12
2071,6/2/2013,22:43:51,66,80,2,6,4
3991,6/2/2013,18:13:19,65,58,2,7,10
6658,6/29/2013,22:13:20,70,64,2,12,19
6836,6/27/2013,8:13:19,66,65,2,12,2
4542,6/13/2013,22:13:19,69,66,2,21,7
2401,6/2/2013,21:13:20,68,57,2,9,7
1551,6/22/2013,1:33:07,66,60,2,3,5
250,6/11/2013,10:00:01,70,65,2,5,9
2605,6/26/2013,9:43:51,67,70,2,1,6
4413,6/4/2013,13:13:19,70,80,2,11,11
4913,6/24/2013,9:45:56,68,63,2,4,10
258,6/19/2013,18:00:01,68,66,2,27,2
4914,6/25/2013,10:45:56,65,64,2,29,12
260,6/21/2013,20:00:01,65,74,2,1,9
6006,6/7/2013,8:45:56,68,63,2,1,9
4671,6/22/2013,7:43:51,67,67,2,28,19
263,6/24/2013,23:00:01,69,79,2,22,2
7698,6/19/2013,16:13:19,69,60,2,20,13
7695,6/16/2013,13:13:19,70,78,2,21,19
270,6/1/2013,6:13:19,69,72,2,3,16
6008,6/9/2013,10:45:56,65,71,2,29,2
4676,6/27/2013,12:43:51,68,70,2,20,6
4670,6/21/2013,6:43:51,66,63,2,1,20
5632,6/23/2013,18:13:19,66,69,2,22,15
243,6/4/2013,3:00:01,68,69,2,6,14
4873,6/14/2013,17:45:56,69,68,2,2,8
1580,6/21/2013,6:45:56,67,58,2,17,20
212,6/3/2013,20:13:20,69,67,2,2,11
4881,6/22/2013,1:45:56,69,80,2,1,9
5655,6/16/2013,17:43:51,69,70,2,28,9
7737,6/28/2013,7:13:20,69,57,2,1,18
2835,6/16/2013,4:33:07,70,57,2,19,7
1828,6/29/2013,19:43:51,67,59,2,21,2
3411,6/22/2013,9:00:01,66,78,2,11,5
7722,6/13/2013,16:43:51,67,72,2,13,19
5977,6/8/2013,3:45:56,67,56,2,7,6
5978,6/9/2013,4:45:56,68,61,2,12,13
7721,6/12/2013,15:43:51,70,77,2,3,3
1832,6/3/2013,23:43:51,70,71,2,15,3
1835,6/6/2013,2:13:20,69,65,2,30,3
5994,6/25/2013,20:45:56,70,80,2,29,3
276,6/7/2013,12:13:19,66,69,2,15,13
4917,6/28/2013,13:45:56,69,68,2,10,5
4919,6/30/2013,15:45:56,66,66,2,7,9
6089,6/30/2013,0:13:20,65,59,2,12,16
7594,6/5/2013,3:45:56,65,63,2,29,6
7591,6/2/2013,0:45:56,66,78,2,25,5
1864,6/5/2013,7:33:07,69,71,2,9,17
2378,6/9/2013,22:43:51,67,78,2,10,4
1483,6/14/2013,5:13:19,69,55,2,27,7
4440,6/1/2013,16:43:51,66,76,2,15,2
352,6/23/2013,16:33:07,67,56,2,2,18
1480,6/11/2013,2:13:19,69,66,2,8,7
6101,6/12/2013,12:13:20,69,80,2,19,15
2623,6/14/2013,3:13:20,65,60,2,22,1
1875,6/16/2013,18:33:07,68,76,2,12,9
367,6/8/2013,7:00:01,68,69,2,17,17
7542,6/13/2013,23:43:51,67,77,2,10,1
6120,6/1/2013,7:33:07,65,72,2,24,12
4956,6/7/2013,9:13:19,68,65,2,6,13
5604,6/25/2013,14:00:01,68,78,2,1,11
6083,6/24/2013,18:43:51,69,70,2,23,10
1502,6/3/2013,0:43:51,67,64,2,27,8
1852,6/23/2013,19:13:20,69,59,2,29,5
6041,6/12/2013,0:13:19,67,68,2,7,6
3658,6/29/2013,16:00:01,70,76,2,21,15
2288,6/9/2013,4:33:07,68,71,2,5,5
7654,6/5/2013,15:45:56,70,56,2,29,10
297,6/28/2013,9:43:51,69,55,2,26,16
1524,6/25/2013,22:43:51,66,70,2,25,15
199,6/20/2013,7:13:20,65,64,2,10,14
1523,6/24/2013,21:43:51,66,55,2,4,7
307,6/8/2013,19:43:51,67,73,2,16,15
1515,6/16/2013,13:43:51,65,72,2,21,20
2394,6/25/2013,14:13:20,70,74,2,5,18
6059,6/30/2013,18:13:19,69,66,2,12,13
7641,6/22/2013,2:45:56,65,64,2,9,14
6060,6/1/2013,19:13:19,66,66,2,8,15
2822,6/3/2013,15:13:20,66,79,2,12,19
4663,6/14/2013,23:13:19,66,75,2,22,15
1464,6/25/2013,10:00:01,65,55,2,18,20
7753,6/14/2013,23:13:20,68,55,2,20,16
2925,6/16/2013,22:43:51,70,77,2,15,2
5724,6/25/2013,14:00:01,66,63,2,20,4
5811,6/22/2013,5:33:07,67,55,2,22,15
5812,6/23/2013,6:33:07,69,64,2,26,12
4774,6/5/2013,14:13:19,65,56,2,8,9
64,6/5/2013,16:43:51,65,71,2,14,9
5720,6/21/2013,10:00:01,67,73,2,22,4
2564,6/15/2013,16:00:01,70,79,2,25,5
5715,6/16/2013,5:00:01,67,61,2,2,12
4786,6/17/2013,2:43:51,65,63,2,14,4
4795,6/26/2013,11:43:51,66,63,2,6,1
4335,6/16/2013,2:45:56,69,61,2,5,19
4809,6/10/2013,1:13:20,66,67,2,8,12
7898,6/9/2013,0:00:01,69,76,2,12,8
5710,6/11/2013,0:00:01,68,66,2,20,10
5834,6/15/2013,4:00:01,69,62,2,11,6
52,6/23/2013,4:43:51,70,68,2,12,6
7894,6/5/2013,20:33:07,69,77,2,8,7
1697,6/18/2013,8:43:51,70,80,2,21,15
46,6/17/2013,22:13:19,67,73,2,4,2
5754,6/25/2013,20:13:19,66,80,2,29,8
7994,6/15/2013,0:33:07,70,60,2,9,19
3,6/4/2013,3:00:01,67,63,2,23,15
1740,6/1/2013,3:33:07,69,60,2,15,14
4357,6/8/2013,0:45:56,66,73,2,28,8
11,6/12/2013,11:00:01,69,62,2,11,7
7983,6/4/2013,13:13:20,66,66,2,24,11
7979,6/30/2013,9:13:20,70,70,2,29,10
4351,6/2/2013,18:45:56,68,59,2,13,16
4745,6/6/2013,9:00:01,65,71,2,5,13
4728,6/19/2013,16:33:07,67,63,2,1,20
1715,6/6/2013,2:13:20,68,66,2,4,9
38,6/9/2013,14:13:19,67,68,2,17,2
5796,6/7/2013,14:13:20,68,55,2,3,17
42,6/13/2013,18:13:19,67,68,2,14,1
4346,6/27/2013,13:45:56,66,75,2,1,12
2496,6/7/2013,20:43:51,69,60,2,18,16
1663,6/14/2013,22:00:01,70,79,2,17,19
3461,6/12/2013,11:43:51,65,73,2,20,2
159,6/10/2013,15:13:19,68,57,2,1,17
1608,6/19/2013,10:45:56,68,72,2,24,18
2920,6/11/2013,17:43:51,70,69,2,10,10
3435,6/16/2013,9:13:19,68,80,2,15,18
2588,6/9/2013,16:13:19,68,69,2,20,9
172,6/23/2013,4:43:51,68,63,2,10,19
3433,6/14/2013,7:13:19,67,61,2,21,8
1813,6/14/2013,4:43:51,69,62,2,14,6
7781,6/12/2013,3:00:01,67,72,2,29,18
177,6/28/2013,9:43:51,69,63,2,25,11
179,6/30/2013,11:43:51,70,67,2,27,20
4852,6/23/2013,20:33:07,66,66,2,11,11
7779,6/10/2013,1:00:01,65,73,2,25,15
5925,6/16/2013,23:13:20,66,61,2,2,3
5928,6/19/2013,2:33:07,70,59,2,25,4
7812,6/13/2013,10:13:19,70,80,2,5,15
5903,6/24/2013,1:13:20,69,56,2,4,2
1799,6/30/2013,14:13:19,65,64,2,3,13
2586,6/7/2013,14:13:19,69,73,2,23,17
4322,6/3/2013,13:45:56,68,59,2,18,12
109,6/20/2013,13:33:07,67,59,2,15,3
1655,6/6/2013,14:00:01,67,56,2,10,4
1650,6/1/2013,9:00:01,67,69,2,3,6
5857,6/8/2013,3:13:19,65,68,2,13,2
5694,6/25/2013,8:33:07,67,59,2,11,15
5860,6/11/2013,6:13:19,68,78,2,14,15
7756,6/17/2013,2:33:07,65,66,2,11,15
5862,6/13/2013,8:13:19,69,66,2,9,3
129,6/10/2013,9:00:01,67,67,2,8,17
1792,6/23/2013,7:13:19,69,71,2,20,18
4832,6/3/2013,0:33:07,65,56,2,19,19
5691,6/22/2013,5:33:07,68,66,2,11,4
2912,6/3/2013,9:43:51,66,68,2,28,16
1798,6/29/2013,13:13:19,66,77,2,7,15
7827,6/28/2013,1:43:51,65,72,2,8,7
124,6/5/2013,4:00:01,70,68,2,26,3
6128,6/9/2013,15:33:07,66,79,2,21,11
3138,6/19/2013,19:13:19,65,70,2,28,4
2645,6/6/2013,1:33:07,65,63,2,12,13
6274,6/5/2013,17:00:01,66,63,2,1,3
6160,6/11/2013,23:00:01,70,73,2,23,7
1357,6/8/2013,23:00:01,67,63,2,17,5
7341,6/22/2013,14:33:07,70,60,2,17,7
529,6/20/2013,1:45:56,70,60,2,17,15
1359,6/10/2013,1:13:19,66,72,2,21,4
5026,6/17/2013,7:33:07,66,75,2,11,2
5561,6/12/2013,19:13:20,67,56,2,13,10
7333,6/14/2013,6:33:07,69,69,2,17,5
5011,6/2/2013,16:13:20,67,69,2,19,18
2808,6/19/2013,1:13:20,70,71,2,3,4
5052,6/13/2013,9:00:01,67,60,2,18,6
5010,6/1/2013,15:13:20,66,77,2,2,1
7471,6/2/2013,0:00:01,69,66,2,30,12
2656,6/17/2013,12:33:07,66,62,2,3,9
501,6/22/2013,21:45:56,66,60,2,5,12
7433,6/24/2013,10:13:20,68,71,2,17,16
4232,6/3/2013,19:13:19,70,71,2,8,11
3316,6/17/2013,10:13:19,68,70,2,14,5
1346,6/27/2013,12:00:01,70,77,2,13,10
461,6/12/2013,5:33:07,68,66,2,15,19
4623,6/4/2013,7:00:01,68,80,2,25,16
6212,6/3/2013,3:13:20,67,75,2,28,13
3321,6/22/2013,15:13:19,69,68,2,11,12
4456,6/17/2013,8:13:20,68,55,2,11,9
3783,6/4/2013,21:45:56,67,80,2,26,8
7366,6/17/2013,15:00:01,70,57,2,29,17
3000,6/1/2013,1:13:19,68,55,2,1,13
3753,6/4/2013,15:33:07,66,60,2,12,12
2997,6/28/2013,22:00:01,70,67,2,28,6
3754,6/5/2013,16:33:07,66,68,2,13,8
517,6/8/2013,13:45:56,65,78,2,2,13
1430,6/21/2013,0:33:07,69,61,2,18,4
6170,6/21/2013,9:13:19,67,60,2,19,5
3796,6/17/2013,10:45:56,68,66,2,28,20
5560,6/11/2013,18:13:20,69,61,2,19,7
6204,6/25/2013,19:43:51,66,74,2,12,2
6271,6/2/2013,14:00:01,66,70,2,16,15
1348,6/29/2013,14:00:01,66,55,2,2,19
7450,6/11/2013,3:33:07,68,76,2,25,13
6273,6/4/2013,16:00:01,68,73,2,13,3
7451,6/12/2013,4:33:07,67,73,2,4,15
7454,6/15/2013,7:33:07,68,80,2,29,4
1896,6/7/2013,15:00:01,70,65,2,19,4
5507,6/18/2013,13:13:19,65,77,2,26,16
7424,6/15/2013,1:13:20,69,71,2,12,3
2296,6/17/2013,12:33:07,69,64,2,26,19
3712,6/23/2013,22:43:51,66,59,2,14,3
6157,6/8/2013,20:00:01,67,79,2,18,10
1382,6/3/2013,0:43:51,67,61,2,13,13
4647,6/28/2013,7:13:19,66,75,2,5,19
7399,6/20/2013,0:43:51,70,73,2,28,6
7304,6/15/2013,1:13:20,67,73,2,25,14
390,6/1/2013,6:13:19,70,56,2,18,3
4190,6/21/2013,1:00:01,65,71,2,7,14
1330,6/11/2013,20:33:07,68,75,2,21,13
7511,6/12/2013,16:13:19,66,78,2,15,6
3771,6/22/2013,9:45:56,68,59,2,9,13
6241,6/2/2013,8:33:07,66,60,2,23,1
386,6/27/2013,2:13:19,68,59,2,22,9
7529,6/30/2013,10:43:51,68,59,2,18,1
1373,6/24/2013,15:13:19,66,69,2,17,5
6138,6/19/2013,1:00:01,65,63,2,21,20
4470,6/1/2013,22:13:20,68,80,2,19,19
6137,6/18/2013,0:00:01,70,74,2,29,4
4611,6/22/2013,19:33:07,66,58,2,8,2
380,6/21/2013,20:00:01,67,75,2,22,8
2658,6/19/2013,14:33:07,66,77,2,18,8
2359,6/20/2013,3:43:51,66,74,2,9,6
5032,6/23/2013,13:33:07,65,55,2,8,13
5573,6/24/2013,7:33:07,67,74,2,1,9
7401,6/22/2013,2:43:51,65,63,2,20,16
4227,6/28/2013,14:13:19,65,72,2,19,1
1386,6/7/2013,4:43:51,68,60,2,12,6
540,6/1/2013,12:45:56,65,74,2,27,9
2792,6/3/2013,9:43:51,65,67,2,20,18
2810,6/21/2013,3:13:20,70,67,2,26,14
414,6/25/2013,6:43:51,68,68,2,7,12
2641,6/2/2013,21:13:20,66,58,2,26,6
2297,6/18/2013,13:33:07,68,56,2,7,13
5055,6/16/2013,12:00:01,65,67,2,23,3
1886,6/27/2013,5:00:01,68,60,2,19,17
1441,6/2/2013,11:33:07,66,77,2,22,2
4142,6/3/2013,1:13:20,65,55,3,6,5
5872,6/23/2013,18:13:19,70,65,3,22,15
2842,6/23/2013,11:33:07,66,63,3,8,9
1363,6/14/2013,5:13:19,65,74,3,21,2
4043,6/24/2013,22:13:20,65,65,3,16,6
4321,6/2/2013,12:45:56,68,76,3,17,12
6256,6/17/2013,23:33:07,66,64,3,9,15
5866,6/17/2013,12:13:19,68,55,3,12,20
4299,6/10/2013,14:33:07,66,64,3,23,9
4477,6/8/2013,5:33:07,65,68,3,13,11
4478,6/9/2013,6:33:07,69,76,3,22,7
1786,6/17/2013,1:13:19,68,59,3,1,12
4289,6/30/2013,4:33:07,67,57,3,2,1
5895,6/16/2013,17:43:51,65,75,3,18,10
1932,6/13/2013,3:43:51,66,58,3,4,1
2995,6/26/2013,20:00:01,69,79,3,3,19
5514,6/25/2013,20:13:19,65,58,3,7,6
5326,6/17/2013,19:13:19,69,66,3,17,18
6250,6/11/2013,17:33:07,69,70,3,21,6
1790,6/21/2013,5:13:19,70,65,3,14,6
4044,6/25/2013,23:13:20,70,69,3,19,1
1880,6/21/2013,23:33:07,66,60,3,19,3
5314,6/5/2013,7:13:19,70,57,3,23,16
2875,6/26/2013,20:00:01,70,66,3,5,1
5302,6/23/2013,19:00:01,66,80,3,21,8
1710,6/1/2013,21:43:51,70,61,3,3,18
5789,6/30/2013,7:13:20,69,79,3,11,9
1716,6/7/2013,3:13:20,70,71,3,26,14
1721,6/12/2013,8:13:20,68,73,3,3,7
3134,6/15/2013,15:13:19,67,73,3,5,16
984,6/25/2013,5:13:20,70,72,3,22,8
1941,6/22/2013,12:43:51,67,70,3,11,12
6288,6/19/2013,7:13:19,65,64,3,1,15
5775,6/16/2013,17:43:51,69,58,3,19,7
6742,6/23/2013,10:43:51,69,71,3,29,7
3016,6/17/2013,17:13:19,68,55,3,10,1
3015,6/16/2013,16:13:19,66,76,3,9,3
4352,6/3/2013,19:45:56,67,63,3,23,20
978,6/19/2013,23:43:51,70,74,3,9,12
1733,6/24/2013,20:13:20,67,78,3,1,18
4353,6/4/2013,20:45:56,68,62,3,20,10
1327,6/8/2013,17:33:07,65,74,3,17,7
4163,6/24/2013,22:13:20,65,66,3,11,15
1725,6/16/2013,12:13:20,65,76,3,17,1
5727,6/28/2013,17:00:01,70,58,3,23,16
6335,6/6/2013,6:13:20,70,76,3,16,8
6282,6/13/2013,1:13:19,70,64,3,26,20
1782,6/13/2013,21:00:01,65,73,3,8,2
4172,6/3/2013,7:33:07,70,59,3,1,6
4476,6/7/2013,4:33:07,66,75,3,24,13
5703,6/4/2013,17:33:07,69,55,3,19,13
4515,6/16/2013,19:00:01,67,58,3,1,11
1022,6/3/2013,19:33:07,66,71,3,16,12
6700,6/11/2013,16:00:01,67,71,3,20,14
6360,6/1/2013,7:33:07,68,71,3,24,10
2081,6/12/2013,8:13:20,67,79,3,23,15
5823,6/4/2013,17:33:07,67,55,3,29,6
1683,6/4/2013,18:13:19,67,55,3,29,19
5310,6/1/2013,3:13:19,70,71,3,7,14
2884,6/5/2013,5:13:19,66,77,3,4,8
2862,6/13/2013,7:00:01,70,55,3,15,18
1338,6/19/2013,4:00:01,66,79,3,9,9
2086,6/17/2013,13:13:20,69,80,3,24,5
5814,6/25/2013,8:33:07,65,59,3,14,11
5306,6/27/2013,23:00:01,67,78,3,9,20
6349,6/20/2013,20:13:20,70,56,3,14,13
1960,6/11/2013,7:13:20,65,55,3,23,10
6337,6/8/2013,8:13:20,70,79,3,24,17
6664,6/5/2013,4:33:07,69,61,3,19,12
6713,6/24/2013,5:13:19,70,74,3,29,18
1247,6/18/2013,9:13:19,69,68,3,25,12
4049,6/30/2013,4:33:07,66,60,3,14,16
1855,6/26/2013,22:13:20,67,58,3,20,6
6050,6/21/2013,9:13:19,66,76,3,21,3
5567,6/18/2013,1:33:07,67,77,3,29,1
1432,6/23/2013,2:33:07,66,61,3,8,11
1204,6/5/2013,14:33:07,70,70,3,12,8
2947,6/8/2013,20:13:20,70,65,3,22,10
6522,6/13/2013,1:45:56,69,64,3,18,7
1429,6/20/2013,23:13:20,68,62,3,1,3
1527,6/28/2013,1:13:20,68,75,3,8,2
1137,6/28/2013,19:13:19,65,75,3,4,18
1856,6/27/2013,23:13:20,69,65,3,9,10
3078,6/19/2013,7:33:07,65,70,3,4,7
2809,6/20/2013,2:13:20,65,63,3,8,6
1130,6/21/2013,12:13:19,69,80,3,16,15
5369,6/30/2013,14:13:20,67,65,3,21,14
2758,6/29/2013,23:00:01,67,59,3,9,1
6019,6/20/2013,2:00:01,68,63,3,22,16
5368,6/29/2013,13:13:20,68,68,3,5,13
5622,6/13/2013,8:13:19,68,56,3,17,12
1212,6/13/2013,22:33:07,65,71,3,9,13
5407,6/8/2013,4:45:56,70,76,3,3,9
1122,6/13/2013,4:13:19,66,72,3,25,5
2946,6/7/2013,19:13:20,65,67,3,9,1
4074,6/25/2013,5:00:01,68,67,3,12,19
1516,6/17/2013,14:43:51,66,64,3,11,3
6150,6/1/2013,13:00:01,69,68,3,28,4
2814,6/25/2013,7:13:20,69,66,3,4,13
2018,6/9/2013,17:00:01,69,75,3,21,13
6478,6/29/2013,5:33:07,68,70,3,24,1
6119,6/30/2013,6:33:07,70,69,3,15,17
6105,6/16/2013,16:13:20,68,74,3,19,19
6496,6/17/2013,23:33:07,69,59,3,4,1
4102,6/23/2013,9:13:19,66,57,3,3,19
4100,6/21/2013,7:13:19,65,57,3,29,17
1454,6/15/2013,0:00:01,67,63,3,28,5
6143,6/24/2013,6:00:01,69,61,3,7,7
6153,6/4/2013,16:00:01,67,74,3,19,14
2762,6/3/2013,3:13:19,66,74,3,18,7
4228,6/29/2013,15:13:19,65,64,3,26,15
2009,6/30/2013,8:00:01,67,80,3,14,19
5601,6/22/2013,11:00:01,66,57,3,3,9
1188,6/19/2013,22:13:20,65,66,3,22,12
5391,6/22/2013,12:33:07,68,64,3,7,6
1446,6/7/2013,16:33:07,68,76,3,29,4
6066,6/7/2013,1:43:51,67,56,3,1,13
6063,6/4/2013,22:13:19,70,65,3,23,18
4434,6/25/2013,10:43:51,68,56,3,19,2
6458,6/9/2013,9:13:20,66,74,3,15,6
2020,6/11/2013,19:00:01,65,68,3,4,14
6162,6/13/2013,1:13:19,70,59,3,5,17
4414,6/5/2013,14:13:19,70,63,3,1,9
1223,6/24/2013,9:00:01,65,77,3,30,19
4272,6/13/2013,11:13:20,68,55,3,2,13
5963,6/24/2013,13:45:56,67,80,3,19,1
1821,6/22/2013,12:43:51,70,59,3,28,13
4199,6/30/2013,10:00:01,69,60,3,19,5
5538,6/19/2013,20:43:51,68,75,3,21,20
5960,6/21/2013,10:45:56,69,64,3,12,3
3101,6/12/2013,6:00:01,69,72,3,25,10
1986,6/7/2013,9:33:07,66,58,3,1,5
3102,6/13/2013,7:00:01,68,63,3,7,3
1391,6/12/2013,9:43:51,65,56,3,13,16
1241,6/12/2013,3:13:19,65,69,3,2,18
3041,6/12/2013,18:43:51,69,72,3,19,1
1252,6/23/2013,14:13:19,65,66,3,20,13
1253,6/24/2013,15:13:19,70,58,3,26,6
4402,6/23/2013,2:13:19,69,74,3,15,11
5522,6/3/2013,4:43:51,65,65,3,1,3
4054,6/5/2013,9:33:07,66,75,3,16,12
5333,6/24/2013,2:43:51,69,59,3,16,13
4193,6/24/2013,4:00:01,70,62,3,14,3
4276,6/17/2013,15:13:20,70,76,3,7,19
2780,6/21/2013,21:13:19,67,73,3,13,17
5916,6/7/2013,14:13:20,66,61,3,20,19
5535,6/16/2013,17:43:51,65,64,3,16,8
1090,6/11/2013,15:45:56,69,80,3,8,7
1092,6/13/2013,17:45:56,70,61,3,29,17
6417,6/28/2013,16:13:19,66,80,3,1,11
4506,6/7/2013,10:00:01,67,76,3,24,16
6163,6/14/2013,2:13:19,67,80,3,2,3
1116,6/7/2013,22:00:01,67,58,3,20,5
1228,6/29/2013,14:00:01,67,62,3,7,10
1229,6/30/2013,15:00:01,69,79,3,25,5
4071,6/22/2013,2:00:01,70,58,3,16,9
6421,6/2/2013,20:13:19,70,68,3,10,6
4262,6/3/2013,1:13:20,70,78,3,12,15
6561,6/22/2013,16:45:56,66,68,3,14,4
6180,6/1/2013,19:13:19,69,79,3,27,11
5553,6/4/2013,11:13:20,65,69,3,18,19
1408,6/29/2013,2:13:20,65,64,3,1,11
1407,6/28/2013,1:13:20,68,79,3,5,1
1406,6/27/2013,0:13:20,69,65,3,25,3
5991,6/22/2013,17:45:56,68,79,3,17,1
1106,6/27/2013,12:00:01,67,58,3,4,20
4068,6/19/2013,23:33:07,65,72,3,27,4
3092,6/3/2013,21:33:07,70,61,3,30,2
2937,6/28/2013,10:13:20,65,68,3,3,13
5639,6/30/2013,1:43:51,70,68,3,30,11
5983,6/14/2013,9:45:56,70,66,3,24,20
6193,6/14/2013,8:43:51,65,64,3,18,9
1098,6/19/2013,4:00:01,67,71,3,24,10
5679,6/10/2013,17:13:20,65,55,3,23,12
5472,6/13/2013,2:00:01,67,67,3,3,1
2549,6/30/2013,1:00:01,68,69,3,9,9
969,6/10/2013,14:43:51,68,63,3,12,20
7420,6/11/2013,21:43:51,68,61,3,11,13
3764,6/15/2013,2:45:56,67,77,3,2,12
481,6/2/2013,1:45:56,70,62,3,20,16
3768,6/19/2013,6:45:56,67,70,3,4,13
486,6/7/2013,6:45:56,66,78,3,8,11
7394,6/15/2013,19:13:19,65,69,3,26,1
2318,6/9/2013,10:00:01,65,55,3,18,15
3779,6/30/2013,17:45:56,66,71,3,21,17
7425,6/16/2013,2:13:20,65,70,3,25,5
3139,6/20/2013,20:13:19,70,62,3,22,20
2315,6/6/2013,7:00:01,66,78,3,29,15
4616,6/27/2013,0:00:01,67,78,3,5,17
507,6/28/2013,3:45:56,67,73,3,16,20
520,6/11/2013,16:45:56,68,58,3,12,10
522,6/13/2013,18:45:56,70,55,3,29,4
3282,6/13/2013,0:00:01,69,77,3,13,15
5050,6/11/2013,7:00:01,68,74,3,30,9
7321,6/2/2013,18:13:20,68,70,3,9,8
3294,6/25/2013,12:00:01,66,79,3,14,12
3319,6/20/2013,13:13:19,65,78,3,8,4
3749,6/30/2013,11:33:07,70,68,3,6,14
449,6/30/2013,17:13:20,65,76,3,11,14
4971,6/22/2013,0:43:51,65,78,3,14,5
7527,6/28/2013,8:43:51,65,70,3,2,13
3339,6/10/2013,9:43:51,66,70,3,15,17
7504,6/5/2013,9:13:19,67,71,3,18,1
4987,6/8/2013,16:43:51,65,64,3,8,15
408,6/19/2013,0:43:51,65,58,3,20,1
7487,6/18/2013,16:00:01,68,63,3,14,16
4993,6/14/2013,22:43:51,67,70,3,11,7
2349,6/10/2013,17:13:19,69,74,3,12,16
7479,6/10/2013,8:00:01,68,71,3,14,18
422,6/3/2013,14:43:51,70,62,3,29,5
5001,6/22/2013,6:13:20,69,76,3,2,5
7463,6/24/2013,16:33:07,66,74,3,30,17
7459,6/20/2013,12:33:07,67,55,3,3,17
439,6/20/2013,7:13:20,70,67,3,27,13
4642,6/23/2013,2:13:19,70,72,3,14,10
7448,6/9/2013,1:33:07,68,78,3,8,2
3740,6/21/2013,2:33:07,68,72,3,19,14
7436,6/27/2013,13:13:20,68,66,3,6,20
5056,6/17/2013,13:00:01,65,69,3,14,15
555,6/16/2013,8:00:01,67,58,3,12,11
2660,6/21/2013,16:33:07,66,56,3,21,4
7289,6/30/2013,10:43:51,68,77,3,4,5
2251,6/2/2013,15:43:51,68,62,3,12,16
7185,6/16/2013,2:13:20,70,71,3,9,17
7163,6/24/2013,4:43:51,68,64,3,2,4
666,6/7/2013,23:33:07,67,69,3,2,16
670,6/11/2013,3:00:01,70,68,3,29,9
671,6/12/2013,4:00:01,67,66,3,12,19
7132,6/23/2013,21:00:01,68,74,3,10,4
7128,6/19/2013,17:00:01,70,69,3,8,1
5115,6/16/2013,0:13:20,69,78,3,3,7
3236,6/27/2013,21:45:56,66,60,3,8,4
3895,6/26/2013,18:43:51,68,77,3,20,7
2224,6/5/2013,12:13:19,66,57,3,25,11
701,6/12/2013,10:13:19,66,61,3,30,20
706,6/17/2013,15:13:19,69,78,3,15,16
7097,6/18/2013,5:45:56,66,77,3,5,13
710,6/21/2013,19:13:19,68,55,3,23,15
5128,6/29/2013,13:13:20,66,72,3,5,8
7086,6/7/2013,18:45:56,67,68,3,6,10
7084,6/5/2013,16:45:56,70,58,3,30,18
7192,6/23/2013,9:13:20,68,59,3,17,20
370,6/11/2013,10:00:01,68,69,3,28,15
5092,6/23/2013,1:43:51,69,71,3,12,18
626,6/27/2013,7:13:20,65,67,3,10,10
7288,6/29/2013,9:43:51,69,64,3,13,15
3812,6/3/2013,2:45:56,68,58,3,5,16
564,6/25/2013,17:00:01,65,69,3,9,18
567,6/28/2013,20:00:01,68,77,3,15,15
5064,6/25/2013,21:00:01,69,70,3,21,5
572,6/3/2013,1:13:19,69,66,3,15,17
7275,6/16/2013,20:13:19,66,70,3,9,18
4606,6/17/2013,14:33:07,70,76,3,14,20
577,6/8/2013,6:13:19,65,79,3,4,2
4602,6/13/2013,10:33:07,68,59,3,27,5
7253,6/24/2013,22:00:01,65,75,3,9,6
596,6/27/2013,1:43:51,70,58,3,28,16
7237,6/8/2013,6:00:01,70,72,3,28,20
7224,6/25/2013,17:33:07,65,61,3,5,15
616,6/17/2013,21:43:51,67,71,3,3,18
3851,6/12/2013,22:00:01,67,70,3,8,17
2264,6/15/2013,4:13:20,68,58,3,26,16
621,6/22/2013,2:13:20,67,63,3,4,13
7210,6/11/2013,3:33:07,66,55,3,7,12
627,6/28/2013,8:13:20,67,73,3,19,7
369,6/10/2013,9:00:01,69,79,3,16,14
7545,6/16/2013,2:13:20,66,63,3,9,20
4969,6/20/2013,22:13:19,70,58,3,8,3
7883,6/24/2013,9:33:07,69,78,3,20,16
7880,6/21/2013,6:33:07,69,66,3,1,6
3562,6/23/2013,16:13:19,67,79,3,14,19
3565,6/26/2013,19:13:19,68,79,3,8,6
2575,6/26/2013,3:13:19,66,63,3,13,12
4700,6/21/2013,12:13:20,70,55,3,14,14
121,6/2/2013,1:00:01,67,74,3,10,16
7866,6/7/2013,16:13:20,67,79,3,11,3
126,6/7/2013,6:00:01,70,63,3,27,13
7853,6/24/2013,3:13:20,68,75,3,10,9
