System,Date,Time,TargetTemp,ActualTemp,SystemAge,BuildingID
2,6/14/2013,5:13:19,69,55,27,7
2,6/1/2013,16:43:51,66,76,15,2
2,6/23/2013,16:33:07,67,56,2,18
2,6/11/2013,2:13:19,69,66,8,7
2,6/12/2013,12:13:20,69,80,19,15
2,6/14/2013,3:13:20,65,60,22,1
2,6/16/2013,18:33:07,68,76,12,9
2,6/8/2013,7:00:01,68,69,17,17
2,6/13/2013,23:43:51,67,77,10,1
2,6/1/2013,7:33:07,65,72,24,12
2,6/7/2013,9:13:19,68,65,6,13
2,6/25/2013,14:00:01,68,78,1,11
2,6/24/2013,18:43:51,69,70,23,10
2,6/3/2013,0:43:51,67,64,27,8
2,6/23/2013,19:13:20,69,59,29,5
2,6/12/2013,0:13:19,67,68,7,6
2,6/29/2013,16:00:01,70,76,21,15
2,6/9/2013,4:33:07,68,71,5,5
2,6/5/2013,15:45:56,70,56,29,10
2,6/28/2013,9:43:51,69,55,26,16
2,6/25/2013,22:43:51,66,70,25,15
2,6/20/2013,7:13:20,65,64,10,14
2,6/24/2013,21:43:51,66,55,4,7
2,6/8/2013,19:43:51,67,73,16,15
2,6/16/2013,13:43:51,65,72,21,20
2,6/25/2013,14:13:20,70,74,5,18
2,6/30/2013,18:13:19,69,66,12,13
2,6/22/2013,2:45:56,65,64,9,14
2,6/1/2013,19:13:19,66,66,8,15
2,6/3/2013,15:13:20,66,79,12,19
2,6/14/2013,23:13:19,66,75,22,15
2,6/25/2013,10:00:01,65,55,18,20
2,6/14/2013,23:13:20,68,55,20,16
2,6/16/2013,22:43:51,70,77,15,2
2,6/25/2013,14:00:01,66,63,20,4
2,6/22/2013,5:33:07,67,55,22,15
2,6/23/2013,6:33:07,69,64,26,12
2,6/5/2013,14:13:19,65,56,8,9
2,6/5/2013,16:43:51,65,71,14,9
2,6/21/2013,10:00:01,67,73,22,4
2,6/15/2013,16:00:01,70,79,25,5
2,6/16/2013,5:00:01,67,61,2,12
2,6/17/2013,2:43:51,65,63,14,4
2,6/26/2013,11:43:51,66,63,6,1
2,6/16/2013,2:45:56,69,61,5,19
2,6/10/2013,1:13:20,66,67,8,12
2,6/9/2013,0:00:01,69,76,12,8
2,6/11/2013,0:00:01,68,66,20,10
2,6/15/2013,4:00:01,69,62,11,6
2,6/23/2013,4:43:51,70,68,12,6
2,6/5/2013,20:33:07,69,77,8,7
2,6/18/2013,8:43:51,70,80,21,15
2,6/17/2013,22:13:19,67,73,4,2
2,6/25/2013,20:13:19,66,80,29,8
2,6/15/2013,0:33:07,70,60,9,19
2,6/4/2013,3:00:01,67,63,23,15
2,6/1/2013,3:33:07,69,60,15,14
2,6/8/2013,0:45:56,66,73,28,8
2,6/12/2013,11:00:01,69,62,11,7
2,6/4/2013,13:13:20,66,66,24,11
2,6/30/2013,9:13:20,70,70,29,10
2,6/2/2013,18:45:56,68,59,13,16
2,6/6/2013,9:00:01,65,71,5,13
2,6/19/2013,16:33:07,67,63,1,20
2,6/6/2013,2:13:20,68,66,4,9
2,6/9/2013,14:13:19,67,68,17,2
2,6/7/2013,14:13:20,68,55,3,17
2,6/13/2013,18:13:19,67,68,14,1
2,6/27/2013,13:45:56,66,75,1,12
2,6/7/2013,20:43:51,69,60,18,16
2,6/14/2013,22:00:01,70,79,17,19
2,6/12/2013,11:43:51,65,73,20,2
2,6/10/2013,15:13:19,68,57,1,17
2,6/19/2013,10:45:56,68,72,24,18
2,6/11/2013,17:43:51,70,69,10,10
2,6/16/2013,9:13:19,68,80,15,18
2,6/9/2013,16:13:19,68,69,20,9
2,6/23/2013,4:43:51,68,63,10,19
2,6/14/2013,7:13:19,67,61,21,8
2,6/14/2013,4:43:51,69,62,14,6
2,6/12/2013,3:00:01,67,72,29,18
2,6/28/2013,9:43:51,69,63,25,11
2,6/30/2013,11:43:51,70,67,27,20
2,6/23/2013,20:33:07,66,66,11,11
2,6/10/2013,1:00:01,65,73,25,15
2,6/16/2013,23:13:20,66,61,2,3
2,6/19/2013,2:33:07,70,59,25,4
2,6/13/2013,10:13:19,70,80,5,15
2,6/24/2013,1:13:20,69,56,4,2
2,6/30/2013,14:13:19,65,64,3,13
2,6/7/2013,14:13:19,69,73,23,17
2,6/3/2013,13:45:56,68,59,18,12
2,6/20/2013,13:33:07,67,59,15,3
2,6/6/2013,14:00:01,67,56,10,4
2,6/1/2013,9:00:01,67,69,3,6
2,6/8/2013,3:13:19,65,68,13,2
2,6/25/2013,8:33:07,67,59,11,15
2,6/11/2013,6:13:19,68,78,14,15
2,6/17/2013,2:33:07,65,66,11,15
2,6/13/2013,8:13:19,69,66,9,3
2,6/10/2013,9:00:01,67,67,8,17
2,6/23/2013,7:13:19,69,71,20,18
2,6/3/2013,0:33:07,65,56,19,19
2,6/22/2013,5:33:07,68,66,11,4
2,6/3/2013,9:43:51,66,68,28,16
2,6/29/2013,13:13:19,66,77,7,15
2,6/28/2013,1:43:51,65,72,8,7
2,6/5/2013,4:00:01,70,68,26,3
2,6/9/2013,15:33:07,66,79,21,11
2,6/19/2013,19:13:19,65,70,28,4
2,6/6/2013,1:33:07,65,63,12,13
2,6/5/2013,17:00:01,66,63,1,3
2,6/11/2013,23:00:01,70,73,23,7
2,6/8/2013,23:00:01,67,63,17,5
2,6/22/2013,14:33:07,70,60,17,7
2,6/20/2013,1:45:56,70,60,17,15
2,6/10/2013,1:13:19,66,72,21,4
2,6/17/2013,7:33:07,66,75,11,2
2,6/12/2013,19:13:20,67,56,13,10
2,6/14/2013,6:33:07,69,69,17,5
2,6/2/2013,16:13:20,67,69,19,18
2,6/19/2013,1:13:20,70,71,3,4
2,6/13/2013,9:00:01,67,60,18,6
2,6/1/2013,15:13:20,66,77,2,1
2,6/2/2013,0:00:01,69,66,30,12
2,6/17/2013,12:33:07,66,62,3,9
2,6/22/2013,21:45:56,66,60,5,12
2,6/24/2013,10:13:20,68,71,17,16
2,6/3/2013,19:13:19,70,71,8,11
2,6/17/2013,10:13:19,68,70,14,5
2,6/27/2013,12:00:01,70,77,13,10
2,6/12/2013,5:33:07,68,66,15,19
2,6/4/2013,7:00:01,68,80,25,16
2,6/3/2013,3:13:20,67,75,28,13
2,6/22/2013,15:13:19,69,68,11,12
2,6/17/2013,8:13:20,68,55,11,9
2,6/4/2013,21:45:56,67,80,26,8
2,6/17/2013,15:00:01,70,57,29,17
2,6/1/2013,1:13:19,68,55,1,13
2,6/4/2013,15:33:07,66,60,12,12
2,6/28/2013,22:00:01,70,67,28,6
2,6/5/2013,16:33:07,66,68,13,8
2,6/8/2013,13:45:56,65,78,2,13
2,6/21/2013,0:33:07,69,61,18,4
2,6/21/2013,9:13:19,67,60,19,5
2,6/17/2013,10:45:56,68,66,28,20
2,6/11/2013,18:13:20,69,61,19,7
2,6/25/2013,19:43:51,66,74,12,2
2,6/2/2013,14:00:01,66,70,16,15
2,6/29/2013,14:00:01,66,55,2,19
2,6/11/2013,3:33:07,68,76,25,13
2,6/4/2013,16:00:01,68,73,13,3
2,6/12/2013,4:33:07,67,73,4,15
2,6/15/2013,7:33:07,68,80,29,4
2,6/7/2013,15:00:01,70,65,19,4
2,6/18/2013,13:13:19,65,77,26,16
2,6/15/2013,1:13:20,69,71,12,3
2,6/17/2013,12:33:07,69,64,26,19
2,6/23/2013,22:43:51,66,59,14,3
2,6/8/2013,20:00:01,67,79,18,10
2,6/3/2013,0:43:51,67,61,13,13
2,6/28/2013,7:13:19,66,75,5,19
2,6/20/2013,0:43:51,70,73,28,6
2,6/15/2013,1:13:20,67,73,25,14
2,6/1/2013,6:13:19,70,56,18,3
2,6/21/2013,1:00:01,65,71,7,14
2,6/11/2013,20:33:07,68,75,21,13
2,6/12/2013,16:13:19,66,78,15,6
2,6/22/2013,9:45:56,68,59,9,13
2,6/2/2013,8:33:07,66,60,23,1
2,6/27/2013,2:13:19,68,59,22,9
2,6/30/2013,10:43:51,68,59,18,1
2,6/24/2013,15:13:19,66,69,17,5
2,6/19/2013,1:00:01,65,63,21,20
2,6/1/2013,22:13:20,68,80,19,19
2,6/18/2013,0:00:01,70,74,29,4
2,6/22/2013,19:33:07,66,58,8,2
2,6/21/2013,20:00:01,67,75,22,8
2,6/19/2013,14:33:07,66,77,18,8
2,6/20/2013,3:43:51,66,74,9,6
2,6/23/2013,13:33:07,65,55,8,13
2,6/24/2013,7:33:07,67,74,1,9
2,6/22/2013,2:43:51,65,63,20,16
2,6/28/2013,14:13:19,65,72,19,1
2,6/7/2013,4:43:51,68,60,12,6
2,6/1/2013,12:45:56,65,74,27,9
2,6/3/2013,9:43:51,65,67,20,18
2,6/21/2013,3:13:20,70,67,26,14
2,6/25/2013,6:43:51,68,68,7,12
2,6/2/2013,21:13:20,66,58,26,6
2,6/18/2013,13:33:07,68,56,7,13
2,6/16/2013,12:00:01,65,67,23,3
2,6/27/2013,5:00:01,68,60,19,17
2,6/2/2013,11:33:07,66,77,22,2
3,6/3/2013,1:13:20,65,55,6,5
3,6/23/2013,18:13:19,70,65,22,15
3,6/23/2013,11:33:07,66,63,8,9
3,6/14/2013,5:13:19,65,74,21,2
3,6/24/2013,22:13:20,65,65,16,6
3,6/2/2013,12:45:56,68,76,17,12
3,6/17/2013,23:33:07,66,64,9,15
3,6/17/2013,12:13:19,68,55,12,20
3,6/10/2013,14:33:07,66,64,23,9
3,6/8/2013,5:33:07,65,68,13,11
3,6/9/2013,6:33:07,69,76,22,7
3,6/17/2013,1:13:19,68,59,1,12
3,6/30/2013,4:33:07,67,57,2,1
3,6/16/2013,17:43:51,65,75,18,10
3,6/13/2013,3:43:51,66,58,4,1
3,6/26/2013,20:00:01,69,79,3,19
3,6/25/2013,20:13:19,65,58,7,6
3,6/17/2013,19:13:19,69,66,17,18
3,6/11/2013,17:33:07,69,70,21,6
3,6/21/2013,5:13:19,70,65,14,6
3,6/25/2013,23:13:20,70,69,19,1
3,6/21/2013,23:33:07,66,60,19,3
3,6/5/2013,7:13:19,70,57,23,16
3,6/26/2013,20:00:01,70,66,5,1
3,6/23/2013,19:00:01,66,80,21,8
3,6/1/2013,21:43:51,70,61,3,18
3,6/30/2013,7:13:20,69,79,11,9
3,6/7/2013,3:13:20,70,71,26,14
3,6/12/2013,8:13:20,68,73,3,7
3,6/15/2013,15:13:19,67,73,5,16
3,6/25/2013,5:13:20,70,72,22,8
3,6/22/2013,12:43:51,67,70,11,12
3,6/19/2013,7:13:19,65,64,1,15
3,6/16/2013,17:43:51,69,58,19,7
3,6/23/2013,10:43:51,69,71,29,7
3,6/17/2013,17:13:19,68,55,10,1
3,6/16/2013,16:13:19,66,76,9,3
3,6/3/2013,19:45:56,67,63,23,20
3,6/19/2013,23:43:51,70,74,9,12
3,6/24/2013,20:13:20,67,78,1,18
3,6/4/2013,20:45:56,68,62,20,10
3,6/8/2013,17:33:07,65,74,17,7
3,6/24/2013,22:13:20,65,66,11,15
3,6/16/2013,12:13:20,65,76,17,1
3,6/28/2013,17:00:01,70,58,23,16
3,6/6/2013,6:13:20,70,76,16,8
3,6/13/2013,1:13:19,70,64,26,20
3,6/13/2013,21:00:01,65,73,8,2
3,6/3/2013,7:33:07,70,59,1,6
3,6/7/2013,4:33:07,66,75,24,13
3,6/4/2013,17:33:07,69,55,19,13
3,6/16/2013,19:00:01,67,58,1,11
3,6/3/2013,19:33:07,66,71,16,12
3,6/11/2013,16:00:01,67,71,20,14
3,6/1/2013,7:33:07,68,71,24,10
3,6/12/2013,8:13:20,67,79,23,15
3,6/4/2013,17:33:07,67,55,29,6
3,6/4/2013,18:13:19,67,55,29,19
3,6/1/2013,3:13:19,70,71,7,14
3,6/5/2013,5:13:19,66,77,4,8
3,6/13/2013,7:00:01,70,55,15,18
3,6/19/2013,4:00:01,66,79,9,9
3,6/17/2013,13:13:20,69,80,24,5
3,6/25/2013,8:33:07,65,59,14,11
3,6/27/2013,23:00:01,67,78,9,20
3,6/20/2013,20:13:20,70,56,14,13
3,6/11/2013,7:13:20,65,55,23,10
3,6/8/2013,8:13:20,70,79,24,17
3,6/5/2013,4:33:07,69,61,19,12
3,6/24/2013,5:13:19,70,74,29,18
3,6/18/2013,9:13:19,69,68,25,12
3,6/30/2013,4:33:07,66,60,14,16
3,6/26/2013,22:13:20,67,58,20,6
3,6/21/2013,9:13:19,66,76,21,3
3,6/18/2013,1:33:07,67,77,29,1
3,6/23/2013,2:33:07,66,61,8,11
3,6/5/2013,14:33:07,70,70,12,8
3,6/8/2013,20:13:20,70,65,22,10
3,6/13/2013,1:45:56,69,64,18,7
3,6/20/2013,23:13:20,68,62,1,3
3,6/28/2013,1:13:20,68,75,8,2
3,6/28/2013,19:13:19,65,75,4,18
3,6/27/2013,23:13:20,69,65,9,10
3,6/19/2013,7:33:07,65,70,4,7
3,6/20/2013,2:13:20,65,63,8,6
3,6/21/2013,12:13:19,69,80,16,15
3,6/30/2013,14:13:20,67,65,21,14
3,6/29/2013,23:00:01,67,59,9,1
3,6/20/2013,2:00:01,68,63,22,16
3,6/29/2013,13:13:20,68,68,5,13
3,6/13/2013,8:13:19,68,56,17,12
3,6/13/2013,22:33:07,65,71,9,13
3,6/8/2013,4:45:56,70,76,3,9
3,6/13/2013,4:13:19,66,72,25,5
3,6/7/2013,19:13:20,65,67,9,1
3,6/25/2013,5:00:01,68,67,12,19
3,6/17/2013,14:43:51,66,64,11,3
3,6/1/2013,13:00:01,69,68,28,4
3,6/25/2013,7:13:20,69,66,4,13
3,6/9/2013,17:00:01,69,75,21,13
3,6/29/2013,5:33:07,68,70,24,1
3,6/30/2013,6:33:07,70,69,15,17
3,6/16/2013,16:13:20,68,74,19,19
3,6/17/2013,23:33:07,69,59,4,1
3,6/23/2013,9:13:19,66,57,3,19
3,6/21/2013,7:13:19,65,57,29,17
3,6/15/2013,0:00:01,67,63,28,5
3,6/24/2013,6:00:01,69,61,7,7
3,6/4/2013,16:00:01,67,74,19,14
3,6/3/2013,3:13:19,66,74,18,7
3,6/29/2013,15:13:19,65,64,26,15
3,6/30/2013,8:00:01,67,80,14,19
3,6/22/2013,11:00:01,66,57,3,9
3,6/19/2013,22:13:20,65,66,22,12
3,6/22/2013,12:33:07,68,64,7,6
3,6/7/2013,16:33:07,68,76,29,4
3,6/7/2013,1:43:51,67,56,1,13
3,6/4/2013,22:13:19,70,65,23,18
3,6/25/2013,10:43:51,68,56,19,2
3,6/9/2013,9:13:20,66,74,15,6
3,6/11/2013,19:00:01,65,68,4,14
3,6/13/2013,1:13:19,70,59,5,17
3,6/5/2013,14:13:19,70,63,1,9
3,6/24/2013,9:00:01,65,77,30,19
3,6/13/2013,11:13:20,68,55,2,13
3,6/24/2013,13:45:56,67,80,19,1
3,6/22/2013,12:43:51,70,59,28,13
3,6/30/2013,10:00:01,69,60,19,5
3,6/19/2013,20:43:51,68,75,21,20
3,6/21/2013,10:45:56,69,64,12,3
3,6/12/2013,6:00:01,69,72,25,10
3,6/7/2013,9:33:07,66,58,1,5
3,6/13/2013,7:00:01,68,63,7,3
3,6/12/2013,9:43:51,65,56,13,16
3,6/12/2013,3:13:19,65,69,2,18
3,6/12/2013,18:43:51,69,72,19,1
3,6/23/2013,14:13:19,65,66,20,13
3,6/24/2013,15:13:19,70,58,26,6
3,6/23/2013,2:13:19,69,74,15,11
3,6/3/2013,4:43:51,65,65,1,3
3,6/5/2013,9:33:07,66,75,16,12
3,6/24/2013,2:43:51,69,59,16,13
3,6/24/2013,4:00:01,70,62,14,3
3,6/17/2013,15:13:20,70,76,7,19
3,6/21/2013,21:13:19,67,73,13,17
3,6/7/2013,14:13:20,66,61,20,19
3,6/16/2013,17:43:51,65,64,16,8
3,6/11/2013,15:45:56,69,80,8,7
3,6/13/2013,17:45:56,70,61,29,17
3,6/28/2013,16:13:19,66,80,1,11
3,6/7/2013,10:00:01,67,76,24,16
3,6/14/2013,2:13:19,67,80,2,3
3,6/7/2013,22:00:01,67,58,20,5
3,6/29/2013,14:00:01,67,62,7,10
3,6/30/2013,15:00:01,69,79,25,5
3,6/22/2013,2:00:01,70,58,16,9
3,6/2/2013,20:13:19,70,68,10,6
3,6/3/2013,1:13:20,70,78,12,15
3,6/22/2013,16:45:56,66,68,14,4
3,6/1/2013,19:13:19,69,79,27,11
3,6/4/2013,11:13:20,65,69,18,19
3,6/29/2013,2:13:20,65,64,1,11
3,6/28/2013,1:13:20,68,79,5,1
3,6/27/2013,0:13:20,69,65,25,3
3,6/22/2013,17:45:56,68,79,17,1
3,6/27/2013,12:00:01,67,58,4,20
3,6/19/2013,23:33:07,65,72,27,4
3,6/3/2013,21:33:07,70,61,30,2
3,6/28/2013,10:13:20,65,68,3,13
3,6/30/2013,1:43:51,70,68,30,11
3,6/14/2013,9:45:56,70,66,24,20
3,6/14/2013,8:43:51,65,64,18,9
3,6/19/2013,4:00:01,67,71,24,10
3,6/10/2013,17:13:20,65,55,23,12
3,6/13/2013,2:00:01,67,67,3,1
3,6/30/2013,1:00:01,68,69,9,9
3,6/10/2013,14:43:51,68,63,12,20
3,6/11/2013,21:43:51,68,61,11,13
3,6/15/2013,2:45:56,67,77,2,12
3,6/2/2013,1:45:56,70,62,20,16
3,6/19/2013,6:45:56,67,70,4,13
3,6/7/2013,6:45:56,66,78,8,11
3,6/15/2013,19:13:19,65,69,26,1
3,6/9/2013,10:00:01,65,55,18,15
3,6/30/2013,17:45:56,66,71,21,17
3,6/16/2013,2:13:20,65,70,25,5
3,6/20/2013,20:13:19,70,62,22,20
3,6/6/2013,7:00:01,66,78,29,15
3,6/27/2013,0:00:01,67,78,5,17
3,6/28/2013,3:45:56,67,73,16,20
3,6/11/2013,16:45:56,68,58,12,10
3,6/13/2013,18:45:56,70,55,29,4
3,6/13/2013,0:00:01,69,77,13,15
3,6/11/2013,7:00:01,68,74,30,9
3,6/2/2013,18:13:20,68,70,9,8
3,6/25/2013,12:00:01,66,79,14,12
3,6/20/2013,13:13:19,65,78,8,4
3,6/30/2013,11:33:07,70,68,6,14
3,6/30/2013,17:13:20,65,76,11,14
3,6/22/2013,0:43:51,65,78,14,5
3,6/28/2013,8:43:51,65,70,2,13
3,6/10/2013,9:43:51,66,70,15,17
3,6/5/2013,9:13:19,67,71,18,1
3,6/8/2013,16:43:51,65,64,8,15
3,6/19/2013,0:43:51,65,58,20,1
3,6/18/2013,16:00:01,68,63,14,16
3,6/14/2013,22:43:51,67,70,11,7
3,6/10/2013,17:13:19,69,74,12,16
3,6/10/2013,8:00:01,68,71,14,18
3,6/3/2013,14:43:51,70,62,29,5
3,6/22/2013,6:13:20,69,76,2,5
3,6/24/2013,16:33:07,66,74,30,17
3,6/20/2013,12:33:07,67,55,3,17
3,6/20/2013,7:13:20,70,67,27,13
3,6/23/2013,2:13:19,70,72,14,10
3,6/9/2013,1:33:07,68,78,8,2
3,6/21/2013,2:33:07,68,72,19,14
3,6/27/2013,13:13:20,68,66,6,20
3,6/17/2013,13:00:01,65,69,14,15
3,6/16/2013,8:00:01,67,58,12,11
3,6/21/2013,16:33:07,66,56,21,4
3,6/30/2013,10:43:51,68,77,4,5
3,6/2/2013,15:43:51,68,62,12,16
3,6/16/2013,2:13:20,70,71,9,17
3,6/24/2013,4:43:51,68,64,2,4
3,6/7/2013,23:33:07,67,69,2,16
3,6/11/2013,3:00:01,70,68,29,9
3,6/12/2013,4:00:01,67,66,12,19
3,6/23/2013,21:00:01,68,74,10,4
3,6/19/2013,17:00:01,70,69,8,1
3,6/16/2013,0:13:20,69,78,3,7
3,6/27/2013,21:45:56,66,60,8,4
3,6/26/2013,18:43:51,68,77,20,7
3,6/5/2013,12:13:19,66,57,25,11
3,6/12/2013,10:13:19,66,61,30,20
3,6/17/2013,15:13:19,69,78,15,16
3,6/18/2013,5:45:56,66,77,5,13
3,6/21/2013,19:13:19,68,55,23,15
3,6/29/2013,13:13:20,66,72,5,8
3,6/7/2013,18:45:56,67,68,6,10
3,6/5/2013,16:45:56,70,58,30,18
3,6/23/2013,9:13:20,68,59,17,20
3,6/11/2013,10:00:01,68,69,28,15
3,6/23/2013,1:43:51,69,71,12,18
3,6/27/2013,7:13:20,65,67,10,10
3,6/29/2013,9:43:51,69,64,13,15
3,6/3/2013,2:45:56,68,58,5,16
3,6/25/2013,17:00:01,65,69,9,18
3,6/28/2013,20:00:01,68,77,15,15
3,6/25/2013,21:00:01,69,70,21,5
3,6/3/2013,1:13:19,69,66,15,17
3,6/16/2013,20:13:19,66,70,9,18
3,6/17/2013,14:33:07,70,76,14,20
3,6/8/2013,6:13:19,65,79,4,2
3,6/13/2013,10:33:07,68,59,27,5
3,6/24/2013,22:00:01,65,75,9,6
3,6/27/2013,1:43:51,70,58,28,16
3,6/8/2013,6:00:01,70,72,28,20
3,6/25/2013,17:33:07,65,61,5,15
3,6/17/2013,21:43:51,67,71,3,18
3,6/12/2013,22:00:01,67,70,8,17
3,6/15/2013,4:13:20,68,58,26,16
3,6/22/2013,2:13:20,67,63,4,13
3,6/11/2013,3:33:07,66,55,7,12
3,6/28/2013,8:13:20,67,73,19,7
3,6/10/2013,9:00:01,69,79,16,14
3,6/16/2013,2:13:20,66,63,9,20
3,6/20/2013,22:13:19,70,58,8,3
3,6/24/2013,9:33:07,69,78,20,16
3,6/21/2013,6:33:07,69,66,1,6
3,6/23/2013,16:13:19,67,79,14,19
3,6/26/2013,19:13:19,68,79,8,6
3,6/26/2013,3:13:19,66,63,13,12
3,6/21/2013,12:13:20,70,55,14,14
3,6/2/2013,1:00:01,67,74,10,16
3,6/7/2013,16:13:20,67,79,11,3
3,6/7/2013,6:00:01,70,63,27,13
3,6/24/2013,3:13:20,68,75,10,9
3,6/6/2013,3:33:07,67,74,5,10
3,6/10/2013,1:13:20,65,78,2,2
3,6/8/2013,5:33:07,67,78,3,15
3,6/28/2013,21:13:19,69,63,24,16
3,6/29/2013,2:43:51,66,61,21,20
3,6/26/2013,23:13:19,69,68,18,12
3,6/17/2013,14:13:19,68,57,5,17
3,6/13/2013,10:33:07,70,69,6,3
3,6/14/2013,19:13:19,69,56,25,7
3,6/17/2013,10:13:19,65,64,2,17
3,6/16/2013,13:33:07,68,59,15,17
3,6/16/2013,9:13:19,67,58,18,7
3,6/11/2013,4:13:19,67,69,7,7
3,6/2/2013,1:00:01,69,68,20,17
3,6/14/2013,23:13:20,67,55,14,14
3,6/14/2013,13:00:01,65,61,2,6
3,6/2/2013,3:00:01,65,64,27,17
3,6/18/2013,23:13:20,68,79,14,13
3,6/16/2013,21:13:20,70,69,17,10
3,6/14/2013,19:13:20,66,76,12,6
3,6/16/2013,19:00:01,67,61,10,2
3,6/12/2013,15:43:51,69,76,3,18
3,6/7/2013,12:13:20,66,56,9,13
3,6/26/2013,5:13:19,70,76,18,17
3,6/9/2013,4:33:07,69,74,3,20
3,6/22/2013,3:43:51,69,67,4,9
3,6/19/2013,16:13:19,65,55,9,7
3,6/18/2013,15:13:19,69,70,9,16
3,6/14/2013,11:13:19,65,70,15,18
3,6/3/2013,14:43:51,65,57,24,18
3,6/10/2013,21:43:51,67,74,19,14
3,6/13/2013,22:13:19,65,69,12,2
3,6/6/2013,21:33:07,66,61,16,17
3,6/10/2013,8:13:20,66,79,6,2
3,6/17/2013,14:33:07,66,72,22,8
3,6/10/2013,17:13:19,66,79,21,8
3,6/18/2013,23:13:19,67,69,7,7
3,6/4/2013,23:13:20,69,71,12,15
3,6/6/2013,16:45:56,70,55,8,20
3,6/2/2013,13:43:51,68,74,3,17
3,6/19/2013,0:33:07,65,63,7,16
3,6/17/2013,22:13:20,68,59,10,15
3,6/28/2013,8:45:56,70,58,8,3
3,6/13/2013,0:13:20,66,61,24,6
3,6/15/2013,19:45:56,66,68,22,6
3,6/10/2013,3:13:19,67,70,11,2
3,6/12/2013,17:13:20,67,78,1,3
3,6/24/2013,22:45:56,70,62,30,11
3,6/9/2013,7:45:56,67,75,30,20
3,6/9/2013,11:13:19,68,67,27,14
3,6/16/2013,9:33:07,66,71,20,19
3,6/30/2013,5:13:20,67,73,29,7
3,6/24/2013,17:33:07,68,62,6,16
3,6/25/2013,0:13:20,66,77,27,6
3,6/26/2013,19:13:19,66,75,26,3
3,6/25/2013,6:33:07,65,74,25,2
3,6/29/2013,10:43:51,67,61,19,6
3,6/22/2013,13:00:01,67,77,25,12
3,6/9/2013,4:33:07,65,69,18,20
3,6/23/2013,8:33:07,66,63,20,16
3,6/11/2013,14:45:56,65,56,26,11
3,6/7/2013,16:13:20,66,72,15,15
3,6/9/2013,14:13:20,65,69,16,4
3,6/8/2013,1:33:07,69,58,11,9
3,6/28/2013,7:45:56,68,68,4,5
3,6/12/2013,5:33:07,67,62,12,17
3,6/24/2013,11:00:01,68,69,28,2
3,6/17/2013,20:43:51,69,75,21,18
3,6/29/2013,14:43:51,65,69,5,4
3,6/22/2013,3:33:07,69,74,16,13
3,6/18/2013,5:00:01,68,80,2,20
3,6/28/2013,13:43:51,70,59,13,5
3,6/1/2013,4:43:51,70,56,15,5
3,6/29/2013,2:43:51,66,66,26,4
3,6/15/2013,2:00:01,66,64,8,18
3,6/6/2013,17:33:07,68,67,22,19
3,6/2/2013,7:13:19,67,68,24,19
3,6/4/2013,9:13:19,70,64,28,15
3,6/30/2013,21:00:01,70,64,29,1
3,6/23/2013,4:45:56,69,73,17,7
3,6/1/2013,5:13:19,67,66,25,17
3,6/9/2013,2:13:20,70,79,16,2
3,6/15/2013,23:45:56,68,62,7,11
3,6/13/2013,5:00:01,66,63,29,11
3,6/27/2013,14:43:51,70,77,18,12
3,6/28/2013,12:45:56,70,68,18,1
3,6/10/2013,9:33:07,65,55,12,20
3,6/23/2013,16:13:20,67,71,12,15
3,6/27/2013,14:43:51,68,77,15,6
3,6/23/2013,16:13:20,68,78,19,15
3,6/14/2013,4:45:56,67,63,21,18
3,6/18/2013,20:13:19,67,64,26,13
3,6/2/2013,12:00:01,66,70,19,13
3,6/9/2013,23:13:20,67,57,3,13
3,6/10/2013,8:13:19,70,63,28,4
3,6/12/2013,2:45:56,66,67,28,12
3,6/10/2013,0:33:07,68,63,7,9
3,6/29/2013,22:13:20,67,71,6,19
3,6/10/2013,14:43:51,68,78,3,11
3,6/2/2013,1:33:07,65,56,15,4
3,6/19/2013,23:43:51,65,60,2,1
3,6/7/2013,23:13:19,70,66,12,18
3,6/28/2013,9:13:19,70,70,19,19
3,6/8/2013,16:45:56,67,61,28,1
3,6/17/2013,3:33:07,70,60,5,11
3,6/3/2013,17:13:20,66,56,14,20
3,6/25/2013,6:13:19,65,55,1,4
3,6/18/2013,22:43:51,70,73,16,9
3,6/3/2013,7:43:51,66,72,13,1
3,6/28/2013,14:33:07,66,80,28,13
3,6/13/2013,17:43:51,69,62,15,16
3,6/14/2013,16:13:19,67,74,10,6
3,6/21/2013,11:33:07,68,78,4,15
3,6/5/2013,1:00:01,69,76,14,2
3,6/29/2013,4:00:01,69,78,20,9
3,6/15/2013,11:00:01,68,64,30,1
3,6/19/2013,17:13:19,69,67,29,1
3,6/1/2013,0:33:07,65,68,29,20
3,6/29/2013,3:43:51,66,73,22,20
3,6/3/2013,13:13:20,65,70,17,4
3,6/8/2013,18:00:01,70,65,22,15
3,6/7/2013,13:43:51,69,65,3,10
3,6/2/2013,19:43:51,66,76,13,8
3,6/13/2013,23:00:01,67,57,5,3
3,6/24/2013,22:13:19,65,64,27,9
3,6/19/2013,20:00:01,65,80,11,2
3,6/12/2013,16:33:07,70,75,21,7
3,6/29/2013,4:00:01,69,69,25,20
3,6/28/2013,6:45:56,67,64,10,18
3,6/22/2013,21:33:07,69,76,11,2
3,6/7/2013,19:13:20,65,76,23,11
3,6/23/2013,9:13:19,66,62,16,8
3,6/2/2013,4:33:07,70,63,19,6
3,6/17/2013,18:00:01,68,65,18,3
3,6/29/2013,21:00:01,69,58,5,2
